action_norm_max_to_goal,action_norm_mean_to_goal,category,dataset,episode,eval_index,global_idx,goal_idx,goal_observation_dist,goal_pos_dist_max,goal_pos_dist_mean,goal_pos_dist_sum,goal_qpos_dist,goal_quat_dist_max,goal_quat_dist_mean,k1_success,k4_success,latent_mse_best,latent_mse_improvement_abs,latent_mse_improvement_rel,latent_mse_k1,latent_mse_k4,latent_oracle_depth_2pct,residual_max,residual_mean_k1,residual_mean_k4,seed,start_block_pairwise_mean,start_block_pairwise_min,start_step
1.1568630002317861,0.5531784003333496,easy_both_success,cube_double_dynamic_oracle,63,0,63859,63884,0.0,0.0,0.0,0.0,1.252564126117744,3.4352062306644077e-17,1.9730026752379387e-17,True,True,0.002687377855181694,3.0763912945985794e-06,0.0011433528270572424,0.002690675435587764,0.002687599044293165,1,1.2960103049408644e-05,1.2960103049408644e-05,1.8641895752763427e-12,42,0.2771308366534102,0.2771308366534102,796
1.0807787631877481,0.6392340793641139,hard_both_fail,cube_double_dynamic_oracle,67,1,67964,67989,0.0,0.07793126943634802,0.03896563471817401,0.07793126943634802,1.0921508931737838,0.026578257873454084,0.013289128936727042,False,False,0.0015163046773523092,-9.853392839431763e-07,-0.0006498293369077146,0.0015163046773523092,0.0015172900166362524,1,5.577852789429016e-06,5.577852789429016e-06,8.048595969388506e-13,42,0.2600415886734153,0.2600415886734153,897
1.0737563012839868,0.7599675268430306,hard_both_fail,cube_double_dynamic_oracle,85,2,86004,86029,0.0,0.13856418597560463,0.06928209298780232,0.13856418597560463,0.5936287689746924,0.0336428201519607,0.01682141007598035,False,False,0.0027554079424589872,1.1594966053962708e-06,0.00042063058936037123,0.0027565674390643835,0.0027554079424589872,1,2.218301233369857e-05,2.218301233369857e-05,1.237012402233173e-11,42,0.20268908903941302,0.20268908903941302,919
1.7539364640998665,0.8593837299220018,easy_both_success,cube_double_dynamic_oracle,89,3,89329,89354,0.0,0.040947933546158624,0.020473966773079312,0.040947933546158624,1.3791153723720586,0.0153383244185644,0.007669162209282234,True,True,0.009909870103001595,8.24127346277237e-06,0.0008309317054226995,0.009918111376464367,0.009909870103001595,1,1.6455765944556333e-05,1.6455765944556333e-05,7.137394841816302e-11,42,0.18531397749443096,0.18531397749443096,240
1.5263529873403099,1.1539972758726436,easy_both_success,cube_double_dynamic_oracle,92,4,92222,92247,0.0,0.4518559129362276,0.2259279564681138,0.4518559129362276,2.1079421511163217,0.05836727576440822,0.029183637882204135,True,True,0.0019396584248170257,-2.7045956812798977e-05,-0.013943670317530632,0.0019396584248170257,0.0019667043816298246,1,2.681159821804613e-05,2.681159821804613e-05,1.0081842305442734e-10,42,0.24628152616277524,0.24628152616277524,130
1.871457430069157,1.1880740509946706,easy_both_success,cube_double_dynamic_oracle,94,5,94263,94288,0.0,0.0,0.0,0.0,0.863062263256949,4.533016723833393e-16,2.5727906834194363e-16,True,True,0.002816482214257121,-1.8700957298278809e-06,-0.0006639828206971288,0.002816482214257121,0.002818352309986949,1,1.940292349900119e-05,1.940292349900119e-05,2.4995251094589443e-13,42,0.39182163725105124,0.39182163725105124,169
1.2107431746622035,0.6510024313117375,hard_both_fail,cube_double_dynamic_oracle,128,6,128234,128259,0.0,0.17745857022536116,0.08883071965247512,0.17766143930495024,1.0517484152226055,0.0353889537746317,0.017980182904554335,False,False,0.002287900075316429,6.51173759251833e-05,0.027673423290252686,0.002353065414354205,0.002287948038429022,2,5.524477455765009e-05,5.524477455765009e-05,2.3630335022062354e-08,42,0.04001081804461461,0.04001081804461461,106
1.4310647126898273,0.9150809341227577,hard_both_fail,cube_double_dynamic_oracle,165,7,165386,165411,0.0,0.3109008401735395,0.1603071083578074,0.3206142167156148,1.3209668334840574,0.7988907820506169,0.5145461466836475,False,False,0.0027227532118558884,-1.4854362234473228e-05,-0.005455640144646168,0.0027227532118558884,0.0027376075740903616,1,2.9248103601275943e-05,2.9248103601275943e-05,7.959649606092967e-11,42,0.3001380082356143,0.3001380082356143,221
1.6099961173397501,0.9774748672243095,easy_both_success,cube_double_dynamic_oracle,182,8,182713,182738,0.0,0.0,0.0,0.0,1.4461573035216928,3.6843174634907253e-17,2.0072730543261872e-17,True,True,0.0026426520198583603,-5.645444616675377e-06,-0.0021362800616770983,0.0026426520198583603,0.0026482974644750357,1,1.5501020243391395e-05,1.5501020243391395e-05,3.4360591628923576e-12,42,0.20714632697502505,0.20714632697502505,531
0.9863716721587934,0.558813915342419,easy_both_success,cube_double_dynamic_oracle,201,9,201650,201675,0.0,0.021665115270219915,0.010832557635109957,0.021665115270219915,1.2563825194032952,0.01782199734223472,0.008910998671117382,True,True,0.001646251417696476,-4.318542778491974e-06,-0.0026232583913952112,0.001646251417696476,0.001650569960474968,1,1.6401230823248625e-05,1.6401230823248625e-05,1.827633964307518e-12,42,0.12835700384156043,0.12835700384156043,449
